Date,Outcomes,Predominant function of establishment,Establishment,Adjudicator,Sex,Age group,Ethnicity,Religion,Offence,Detailed offence,Count
Q1,Proved,Category D (Open),Grendon/Spring Hill,Governor,M,21 - 24,b Black/ African/ Caribbean/ Black British,b Muslim,Unauthorised transactions,Drug related offence,1
Q1,Proved,Category D (Open),Grendon/Spring Hill,Governor,M,25 - 29,a Asian or Asian British,b Muslim,Unauthorised transactions,Drug related offence,1
Q1,Proved,Category D (Open),Grendon/Spring Hill,Governor,M,25 - 29,b Black/ African/ Caribbean/ Black British,a Christian,Unauthorised transactions,Possession of unauthorised articles,6
Q1,Proved,Category D (Open),Grendon/Spring Hill,Governor,M,25 - 29,b Black/ African/ Caribbean/ Black British,b Muslim,Other offences,Absent from where he should be/Present where he should not,1
Q1,Proved,Category D (Open),Grendon/Spring Hill,Governor,M,25 - 29,b Black/ African/ Caribbean/ Black British,b Muslim,Unauthorised transactions,Drug related offence,2
Q1,Proved,Category D (Open),Grendon/Spring Hill,Governor,M,25 - 29,c Mixed/ Multiple ethnic groups,b Muslim,Unauthorised transactions,Drug related offence,1
Q1,Proved,Category D (Open),Grendon/Spring Hill,Governor,M,25 - 29,e White,b Muslim,Unauthorised transactions,Possession of unauthorised articles,1
Q1,Proved,Category D (Open),Grendon/Spring Hill,Governor,M,25 - 29,e White,e Buddhist,Unauthorised transactions,Possession of unauthorised articles,1
Q1,Proved,Category D (Open),Grendon/Spring Hill,Governor,M,25 - 29,e White,i No religion,Disobedience/disrespect,Fails to comply with temporary release conditions,1
Q1,Proved,Category D (Open),Grendon/Spring Hill,Governor,M,25 - 29,e White,i No religion,Unauthorised transactions,Possession of unauthorised articles,2
Q1,Proved,Category D (Open),Grendon/Spring Hill,Governor,M,30 - 39,a Asian or Asian British,b Muslim,Disobedience/disrespect,Fails to comply with temporary release conditions,1
Q1,Proved,Category D (Open),Grendon/Spring Hill,Governor,M,30 - 39,a Asian or Asian British,b Muslim,Unauthorised transactions,Possession of unauthorised articles,1
Q1,Proved,Category D (Open),Grendon/Spring Hill,Governor,M,30 - 39,b Black/ African/ Caribbean/ Black British,a Christian,Disobedience/disrespect,Fails to comply with temporary release conditions,1
Q1,Proved,Category D (Open),Grendon/Spring Hill,Governor,M,30 - 39,b Black/ African/ Caribbean/ Black British,a Christian,Unauthorised transactions,Drug related offence,1
Q1,Proved,Category D (Open),Grendon/Spring Hill,Governor,M,30 - 39,b Black/ African/ Caribbean/ Black British,a Christian,Unauthorised transactions,Possession of unauthorised articles,2
Q1,Proved,Category D (Open),Grendon/Spring Hill,Governor,M,30 - 39,b Black/ African/ Caribbean/ Black British,b Muslim,Unauthorised transactions,Drug related offence,1
Q1,Proved,Category D (Open),Grendon/Spring Hill,Governor,M,30 - 39,b Black/ African/ Caribbean/ Black British,b Muslim,Unauthorised transactions,Possession of unauthorised articles,1
Q1,Proved,Category D (Open),Grendon/Spring Hill,Governor,M,30 - 39,b Black/ African/ Caribbean/ Black British,g Other religious groups,Wilful Damage,Cause damage to any part of a prison,1
Q1,Proved,Category D (Open),Grendon/Spring Hill,Governor,M,30 - 39,b Black/ African/ Caribbean/ Black British,i No religion,Unauthorised transactions,Drug related offence,1
Q1,Proved,Category D (Open),Grendon/Spring Hill,Governor,M,30 - 39,c Mixed/ Multiple ethnic groups,a Christian,Unauthorised transactions,Drug related offence,1
Q1,Proved,Category D (Open),Grendon/Spring Hill,Governor,M,30 - 39,c Mixed/ Multiple ethnic groups,b Muslim,Disobedience/disrespect,Disobeys any rule or regulation,1
Q1,Proved,Category D (Open),Grendon/Spring Hill,Governor,M,30 - 39,e White,a Christian,Disobedience/disrespect,Disobeys any rule or regulation,1
Q1,Proved,Category D (Open),Grendon/Spring Hill,Governor,M,30 - 39,e White,a Christian,Disobedience/disrespect,Fails to comply with temporary release conditions,1
Q1,Proved,Category D (Open),Grendon/Spring Hill,Governor,M,30 - 39,e White,a Christian,Unauthorised transactions,Drug related offence,2
Q1,Proved,Category D (Open),Grendon/Spring Hill,Governor,M,30 - 39,e White,b Muslim,Unauthorised transactions,Drug related offence,1
Q1,Proved,Category D (Open),Grendon/Spring Hill,Governor,M,30 - 39,e White,e Buddhist,Unauthorised transactions,Possession of unauthorised articles,1
Q1,Proved,Category D (Open),Grendon/Spring Hill,Governor,M,30 - 39,e White,i No religion,Disobedience/disrespect,Fails to comply with temporary release conditions,1
Q1,Proved,Category D (Open),Grendon/Spring Hill,Governor,M,30 - 39,e White,i No religion,Disobedience/disrespect,Threats/Abusive and Insulting racist words/behaviour,1
Q1,Proved,Category D (Open),Grendon/Spring Hill,Governor,M,30 - 39,e White,i No religion,Unauthorised transactions,Drug related offence,1
Q1,Proved,Category D (Open),Grendon/Spring Hill,Governor,M,30 - 39,f Not known,e Buddhist,Unauthorised transactions,Possession of unauthorised articles,1
Q1,Proved,Category D (Open),Grendon/Spring Hill,Governor,M,40 - 49,b Black/ African/ Caribbean/ Black British,a Christian,Unauthorised transactions,Drug related offence,1
Q1,Proved,Category D (Open),Grendon/Spring Hill,Governor,M,40 - 49,e White,a Christian,Disobedience/disrespect,Disobeys any lawful order,1
Q1,Proved,Category D (Open),Grendon/Spring Hill,Governor,M,40 - 49,e White,a Christian,Other offences,Absent from where he should be/Present where he should not,1
Q1,Proved,Category D (Open),Grendon/Spring Hill,Governor,M,40 - 49,e White,a Christian,Unauthorised transactions,Alcohol related offence,1
Q1,Proved,Category D (Open),Grendon/Spring Hill,Governor,M,40 - 49,e White,a Christian,Unauthorised transactions,Drug related offence,3
Q1,Proved,Category D (Open),Grendon/Spring Hill,Governor,M,40 - 49,e White,a Christian,Unauthorised transactions,Possession of unauthorised articles,2
Q1,Proved,Category D (Open),Grendon/Spring Hill,Governor,M,40 - 49,e White,b Muslim,Disobedience/disrespect,Disobeys any rule or regulation,1
Q1,Proved,Category D (Open),Grendon/Spring Hill,Governor,M,40 - 49,e White,i No religion,Disobedience/disrespect,Threats/Abusive and Insulting racist words/behaviour,1
Q1,Proved,Category D (Open),Grendon/Spring Hill,Governor,M,40 - 49,e White,i No religion,Unauthorised transactions,Possession of unauthorised articles,2
Q1,Proved,Category D (Open),Grendon/Spring Hill,Governor,M,50 - 59,e White,a Christian,Disobedience/disrespect,Fails to comply with temporary release conditions,1
Q1,Proved,Category D (Open),Grendon/Spring Hill,Governor,M,50 - 59,e White,a Christian,Unauthorised transactions,Drug related offence,1
Q1,Proved,Category D (Open),Grendon/Spring Hill,Governor,M,50 - 59,e White,i No religion,Disobedience/disrespect,Disobeys any rule or regulation,1
Q1,Proved,Category D (Open),Grendon/Spring Hill,Governor,M,60 - 69,e White,a Christian,Unauthorised transactions,Possession of unauthorised articles,1
Q1,Proved,Category D (Open),Grendon/Spring Hill,Governor,M,70 and over,e White,a Christian,Disobedience/disrespect,Fails to comply with temporary release conditions,1
Q1,Proved,Category D (Open),Hatfield,Governor,M,21 - 24,a Asian or Asian British,b Muslim,Disobedience/disrespect,Fails to comply with temporary release conditions,1
Q1,Proved,Category D (Open),Hatfield,Governor,M,21 - 24,e White,i No religion,Disobedience/disrespect,Fails to comply with temporary release conditions,1
Q1,Proved,Category D (Open),Hatfield,Governor,M,25 - 29,a Asian or Asian British,b Muslim,Disobedience/disrespect,Fails to comply with temporary release conditions,1
Q1,Proved,Category D (Open),Hatfield,Governor,M,25 - 29,a Asian or Asian British,b Muslim,Disobedience/disrespect,Threats/Abusive and Insulting racist words/behaviour,2
Q1,Proved,Category D (Open),Hatfield,Governor,M,25 - 29,c Mixed/ Multiple ethnic groups,b Muslim,Disobedience/disrespect,Disobeys any lawful order,1
Q1,Proved,Category D (Open),Hatfield,Governor,M,25 - 29,c Mixed/ Multiple ethnic groups,b Muslim,Disobedience/disrespect,Disobeys any rule or regulation,1
Q1,Proved,Category D (Open),Hatfield,Governor,M,25 - 29,e White,a Christian,Unauthorised transactions,Possession of unauthorised articles,1
Q1,Proved,Category D (Open),Hatfield,Governor,M,30 - 39,a Asian or Asian British,b Muslim,Disobedience/disrespect,Fails to comply with temporary release conditions,1
Q1,Proved,Category D (Open),Hatfield,Governor,M,30 - 39,e White,a Christian,Disobedience/disrespect,Disobeys any lawful order,1
Q1,Proved,Category D (Open),Hatfield,Governor,M,30 - 39,e White,a Christian,Disobedience/disrespect,Fails to comply with temporary release conditions,3
Q1,Proved,Category D (Open),Hatfield,Governor,M,30 - 39,e White,a Christian,Unauthorised transactions,Drug related offence,2
Q1,Proved,Category D (Open),Hatfield,Governor,M,30 - 39,e White,c Hindu,Disobedience/disrespect,Fails to comply with temporary release conditions,1
Q1,Proved,Category D (Open),Hatfield,Governor,M,30 - 39,e White,i No religion,Disobedience/disrespect,Fails to comply with temporary release conditions,1
Q1,Proved,Category D (Open),Hatfield,Governor,M,40 - 49,a Asian or Asian British,b Muslim,Disobedience/disrespect,Fails to comply with temporary release conditions,1
Q1,Proved,Category D (Open),Hatfield,Governor,M,40 - 49,b Black/ African/ Caribbean/ Black British,a Christian,Disobedience/disrespect,Disobeys any rule or regulation,1
Q1,Proved,Category D (Open),Hatfield,Governor,M,40 - 49,e White,a Christian,Unauthorised transactions,Possession of unauthorised articles,1
Q1,Proved,Category D (Open),Hatfield,Governor,M,40 - 49,e White,i No religion,Disobedience/disrespect,Fails to comply with temporary release conditions,1
Q1,Proved,Category D (Open),Hatfield,Governor,M,50 - 59,e White,a Christian,Disobedience/disrespect,Fails to comply with temporary release conditions,1
Q1,Proved,Category D (Open),Hatfield,Governor,M,60 - 69,e White,i No religion,Disobedience/disrespect,Fails to comply with temporary release conditions,1
Q1,Proved,Category D (Open),Haverigg,Governor,M,25 - 29,a Asian or Asian British,b Muslim,Unauthorised transactions,Drug related offence,1
Q1,Proved,Category D (Open),Haverigg,Governor,M,25 - 29,e White,i No religion,Unauthorised transactions,Possession of unauthorised articles,2
Q1,Proved,Category D (Open),Haverigg,Governor,M,30 - 39,e White,a Christian,Unauthorised transactions,Possession of unauthorised articles,1
Q1,Proved,Category D (Open),Haverigg,Governor,M,40 - 49,a Asian or Asian British,b Muslim,Unauthorised transactions,Drug related offence,1
Q1,Proved,Category D (Open),Haverigg,Governor,M,40 - 49,b Black/ African/ Caribbean/ Black British,b Muslim,Disobedience/disrespect,Fails to comply with temporary release conditions,1
Q1,Proved,Category D (Open),Haverigg,Governor,M,40 - 49,e White,i No religion,Unauthorised transactions,Drug related offence,1
Q1,Proved,Category D (Open),Haverigg,Governor,M,40 - 49,e White,i No religion,Unauthorised transactions,Possession of unauthorised articles,1
Q1,Proved,Category D (Open),Haverigg,Governor,M,50 - 59,e White,g Other religious groups,Unauthorised transactions,Possession of unauthorised articles,1
Q1,Proved,Category D (Open),Haverigg,Governor,M,60 - 69,e White,i No religion,Unauthorised transactions,Possession of unauthorised articles,1
Q1,Proved,Category D (Open),Haverigg,Governor,M,70 and over,e White,a Christian,Disobedience/disrespect,Disobeys any rule or regulation,2
Q1,Proved,Category D (Open),Hollesley Bay,Governor,M,21 - 24,b Black/ African/ Caribbean/ Black British,b Muslim,Unauthorised transactions,Possession of unauthorised articles,1
Q1,Proved,Category D (Open),Hollesley Bay,Governor,M,21 - 24,d Other ethnic group,b Muslim,Unauthorised transactions,Possession of unauthorised articles,1
Q1,Proved,Category D (Open),Hollesley Bay,Governor,M,21 - 24,e White,a Christian,Disobedience/disrespect,Fails to comply with temporary release conditions,1
Q1,Proved,Category D (Open),Hollesley Bay,Governor,M,25 - 29,a Asian or Asian British,b Muslim,Disobedience/disrespect,Fails/refuses to work,1
Q1,Proved,Category D (Open),Hollesley Bay,Governor,M,25 - 29,a Asian or Asian British,b Muslim,Unauthorised transactions,Drug related offence,1
Q1,Proved,Category D (Open),Hollesley Bay,Governor,M,25 - 29,a Asian or Asian British,b Muslim,Unauthorised transactions,Possession of unauthorised articles,2
Q1,Proved,Category D (Open),Hollesley Bay,Governor,M,25 - 29,b Black/ African/ Caribbean/ Black British,a Christian,Disobedience/disrespect,Fails to comply with temporary release conditions,1
Q1,Proved,Category D (Open),Hollesley Bay,Governor,M,25 - 29,b Black/ African/ Caribbean/ Black British,a Christian,Unauthorised transactions,Possession of unauthorised articles,3
Q1,Proved,Category D (Open),Hollesley Bay,Governor,M,25 - 29,b Black/ African/ Caribbean/ Black British,b Muslim,Other offences,Absent from where he should be/Present where he should not,1
Q1,Proved,Category D (Open),Hollesley Bay,Governor,M,25 - 29,b Black/ African/ Caribbean/ Black British,b Muslim,Unauthorised transactions,Possession of unauthorised articles,1
Q1,Proved,Category D (Open),Hollesley Bay,Governor,M,25 - 29,c Mixed/ Multiple ethnic groups,b Muslim,Unauthorised transactions,Alcohol related offence,1
Q1,Proved,Category D (Open),Hollesley Bay,Governor,M,25 - 29,c Mixed/ Multiple ethnic groups,b Muslim,Unauthorised transactions,Possession of unauthorised articles,1
Q1,Proved,Category D (Open),Hollesley Bay,Governor,M,25 - 29,c Mixed/ Multiple ethnic groups,b Muslim,Wilful Damage,Cause damage to any part of a prison,1
Q1,Proved,Category D (Open),Hollesley Bay,Governor,M,25 - 29,e White,a Christian,Unauthorised transactions,Possession of unauthorised articles,1
Q1,Proved,Category D (Open),Hollesley Bay,Governor,M,25 - 29,e White,b Muslim,Unauthorised transactions,Possession of unauthorised articles,1
Q1,Proved,Category D (Open),Hollesley Bay,Governor,M,25 - 29,e White,i No religion,Disobedience/disrespect,Disobeys any rule or regulation,1
Q1,Proved,Category D (Open),Hollesley Bay,Governor,M,30 - 39,a Asian or Asian British,b Muslim,Disobedience/disrespect,Fails to comply with temporary release conditions,1
Q1,Proved,Category D (Open),Hollesley Bay,Governor,M,30 - 39,a Asian or Asian British,b Muslim,Unauthorised transactions,Alcohol related offence,1
Q1,Proved,Category D (Open),Hollesley Bay,Governor,M,30 - 39,a Asian or Asian British,c Hindu,Unauthorised transactions,Possession of unauthorised articles,1
Q1,Proved,Category D (Open),Hollesley Bay,Governor,M,30 - 39,a Asian or Asian British,i No religion,Unauthorised transactions,Possession of unauthorised articles,1
Q1,Proved,Category D (Open),Hollesley Bay,Governor,M,30 - 39,b Black/ African/ Caribbean/ Black British,a Christian,Disobedience/disrespect,Fails to comply with temporary release conditions,1
Q1,Proved,Category D (Open),Hollesley Bay,Governor,M,30 - 39,b Black/ African/ Caribbean/ Black British,a Christian,Unauthorised transactions,Drug related offence,1
Q1,Proved,Category D (Open),Hollesley Bay,Governor,M,30 - 39,b Black/ African/ Caribbean/ Black British,a Christian,Unauthorised transactions,Possession of unauthorised articles,2
Q1,Proved,Category D (Open),Hollesley Bay,Governor,M,30 - 39,b Black/ African/ Caribbean/ Black British,a Christian,Unauthorised transactions,Takes improperly any article,1
Q1,Proved,Category D (Open),Hollesley Bay,Governor,M,30 - 39,b Black/ African/ Caribbean/ Black British,b Muslim,Disobedience/disrespect,Disobeys any lawful order,1
Q1,Proved,Category D (Open),Hollesley Bay,Governor,M,30 - 39,b Black/ African/ Caribbean/ Black British,b Muslim,Disobedience/disrespect,Fails to comply with temporary release conditions,1
Q1,Proved,Category D (Open),Hollesley Bay,Governor,M,30 - 39,b Black/ African/ Caribbean/ Black British,b Muslim,Unauthorised transactions,Possession of unauthorised articles,5
Q1,Proved,Category D (Open),Hollesley Bay,Governor,M,30 - 39,b Black/ African/ Caribbean/ Black British,i No religion,Disobedience/disrespect,Fails to comply with temporary release conditions,1
Q1,Proved,Category D (Open),Hollesley Bay,Governor,M,30 - 39,c Mixed/ Multiple ethnic groups,b Muslim,Unauthorised transactions,Drug related offence,1
Q1,Proved,Category D (Open),Hollesley Bay,Governor,M,30 - 39,c Mixed/ Multiple ethnic groups,i No religion,Unauthorised transactions,Drug related offence,1
Q1,Proved,Category D (Open),Hollesley Bay,Governor,M,30 - 39,e White,a Christian,Disobedience/disrespect,Disobeys any rule or regulation,2
Q1,Proved,Category D (Open),Hollesley Bay,Governor,M,30 - 39,e White,a Christian,Unauthorised transactions,Possession of unauthorised articles,2
Q1,Proved,Category D (Open),Hollesley Bay,Governor,M,30 - 39,e White,b Muslim,Unauthorised transactions,Possession of unauthorised articles,1
Q1,Proved,Category D (Open),Hollesley Bay,Governor,M,30 - 39,e White,g Other religious groups,Disobedience/disrespect,Fails to comply with temporary release conditions,1
Q1,Proved,Category D (Open),Hollesley Bay,Governor,M,30 - 39,e White,i No religion,Unauthorised transactions,Possession of unauthorised articles,3
Q1,Proved,Category D (Open),Hollesley Bay,Governor,M,40 - 49,a Asian or Asian British,b Muslim,Unauthorised transactions,Possession of unauthorised articles,1
Q1,Proved,Category D (Open),Hollesley Bay,Governor,M,40 - 49,b Black/ African/ Caribbean/ Black British,a Christian,Disobedience/disrespect,Fails to comply with temporary release conditions,1
Q1,Proved,Category D (Open),Hollesley Bay,Governor,M,40 - 49,b Black/ African/ Caribbean/ Black British,b Muslim,Disobedience/disrespect,Fails to comply with temporary release conditions,1
Q1,Proved,Category D (Open),Hollesley Bay,Governor,M,40 - 49,b Black/ African/ Caribbean/ Black British,b Muslim,Unauthorised transactions,Drug related offence,1
Q1,Proved,Category D (Open),Hollesley Bay,Governor,M,40 - 49,b Black/ African/ Caribbean/ Black British,b Muslim,Unauthorised transactions,Possession of unauthorised articles,1
Q1,Proved,Category D (Open),Hollesley Bay,Governor,M,40 - 49,e White,a Christian,Disobedience/disrespect,Disobeys any lawful order,1
Q1,Proved,Category D (Open),Hollesley Bay,Governor,M,40 - 49,e White,a Christian,Disobedience/disrespect,Fails to comply with temporary release conditions,2
Q1,Proved,Category D (Open),Hollesley Bay,Governor,M,40 - 49,e White,a Christian,Unauthorised transactions,Drug related offence,3
Q1,Proved,Category D (Open),Hollesley Bay,Governor,M,40 - 49,e White,a Christian,Unauthorised transactions,Possession of unauthorised articles,1
Q1,Proved,Category D (Open),Hollesley Bay,Governor,M,40 - 49,e White,i No religion,Unauthorised transactions,Drug related offence,2
Q1,Proved,Category D (Open),Hollesley Bay,Governor,M,50 - 59,a Asian or Asian British,b Muslim,Unauthorised transactions,Possession of unauthorised articles,1
Q1,Proved,Category D (Open),Hollesley Bay,Governor,M,50 - 59,e White,a Christian,Disobedience/disrespect,Fails to comply with temporary release conditions,1
Q1,Proved,Category D (Open),Hollesley Bay,Governor,M,50 - 59,e White,a Christian,Unauthorised transactions,Possession of unauthorised articles,4
Q1,Proved,Category D (Open),Hollesley Bay,Governor,M,50 - 59,e White,e Buddhist,Unauthorised transactions,Drug related offence,1
Q1,Proved,Category D (Open),Hollesley Bay,Governor,M,70 and over,e White,a Christian,Unauthorised transactions,Possession of unauthorised articles,2
Q1,Proved,Category D (Open),Kirkham,Governor,M,21 - 24,e White,a Christian,Disobedience/disrespect,Disobeys any rule or regulation,2
Q1,Proved,Category D (Open),Kirkham,Governor,M,21 - 24,e White,a Christian,Unauthorised transactions,Drug related offence,2
Q1,Proved,Category D (Open),Kirkham,Governor,M,21 - 24,e White,a Christian,Unauthorised transactions,Possession of unauthorised articles,3
Q1,Proved,Category D (Open),Kirkham,Governor,M,21 - 24,e White,b Muslim,Unauthorised transactions,Possession of unauthorised articles,2
Q1,Proved,Category D (Open),Kirkham,Governor,M,21 - 24,e White,i No religion,Disobedience/disrespect,Disobeys any rule or regulation,1
Q1,Proved,Category D (Open),Kirkham,Governor,M,21 - 24,e White,i No religion,Unauthorised transactions,Drug related offence,1
Q1,Proved,Category D (Open),Kirkham,Governor,M,25 - 29,a Asian or Asian British,b Muslim,Disobedience/disrespect,Disobeys any rule or regulation,1
Q1,Proved,Category D (Open),Kirkham,Governor,M,25 - 29,a Asian or Asian British,b Muslim,Unauthorised transactions,Drug related offence,2
Q1,Proved,Category D (Open),Kirkham,Governor,M,25 - 29,a Asian or Asian British,b Muslim,Unauthorised transactions,Possession of unauthorised articles,9
Q1,Proved,Category D (Open),Kirkham,Governor,M,25 - 29,b Black/ African/ Caribbean/ Black British,a Christian,Unauthorised transactions,Possession of unauthorised articles,1
Q1,Proved,Category D (Open),Kirkham,Governor,M,25 - 29,b Black/ African/ Caribbean/ Black British,b Muslim,Unauthorised transactions,Possession of unauthorised articles,4
Q1,Proved,Category D (Open),Kirkham,Governor,M,25 - 29,c Mixed/ Multiple ethnic groups,a Christian,Disobedience/disrespect,Disobeys any rule or regulation,1
Q1,Proved,Category D (Open),Kirkham,Governor,M,25 - 29,c Mixed/ Multiple ethnic groups,b Muslim,Unauthorised transactions,Drug related offence,1
Q1,Proved,Category D (Open),Kirkham,Governor,M,25 - 29,c Mixed/ Multiple ethnic groups,b Muslim,Unauthorised transactions,Possession of unauthorised articles,1
Q1,Proved,Category D (Open),Kirkham,Governor,M,25 - 29,c Mixed/ Multiple ethnic groups,i No religion,Unauthorised transactions,Possession of unauthorised articles,2
Q1,Proved,Category D (Open),Kirkham,Governor,M,25 - 29,e White,a Christian,Disobedience/disrespect,Disobeys any rule or regulation,1
Q1,Proved,Category D (Open),Kirkham,Governor,M,25 - 29,e White,a Christian,Unauthorised transactions,Drug related offence,4
Q1,Proved,Category D (Open),Kirkham,Governor,M,25 - 29,e White,a Christian,Unauthorised transactions,Possession of unauthorised articles,6
Q1,Proved,Category D (Open),Kirkham,Governor,M,25 - 29,e White,i No religion,Disobedience/disrespect,Disobeys any rule or regulation,1
Q1,Proved,Category D (Open),Kirkham,Governor,M,25 - 29,e White,i No religion,Unauthorised transactions,Drug related offence,3
Q1,Proved,Category D (Open),Kirkham,Governor,M,25 - 29,e White,i No religion,Unauthorised transactions,Possession of unauthorised articles,4
Q1,Proved,Category D (Open),Kirkham,Governor,M,30 - 39,a Asian or Asian British,b Muslim,Disobedience/disrespect,Disobeys any rule or regulation,1
Q1,Proved,Category D (Open),Kirkham,Governor,M,30 - 39,a Asian or Asian British,b Muslim,Other offences,Obstructs an officer executing his duty,1
Q1,Proved,Category D (Open),Kirkham,Governor,M,30 - 39,a Asian or Asian British,b Muslim,Unauthorised transactions,Possession of unauthorised articles,3
Q1,Proved,Category D (Open),Kirkham,Governor,M,30 - 39,a Asian or Asian British,d Sikh,Unauthorised transactions,Possession of unauthorised articles,1
Q1,Proved,Category D (Open),Kirkham,Governor,M,30 - 39,b Black/ African/ Caribbean/ Black British,a Christian,Unauthorised transactions,Drug related offence,1
Q1,Proved,Category D (Open),Kirkham,Governor,M,30 - 39,c Mixed/ Multiple ethnic groups,a Christian,Unauthorised transactions,Possession of unauthorised articles,2
Q1,Proved,Category D (Open),Kirkham,Governor,M,30 - 39,c Mixed/ Multiple ethnic groups,i No religion,Unauthorised transactions,Possession of unauthorised articles,2
Q1,Proved,Category D (Open),Kirkham,Governor,M,30 - 39,e White,a Christian,Disobedience/disrespect,Disobeys any rule or regulation,3
Q1,Proved,Category D (Open),Kirkham,Governor,M,30 - 39,e White,a Christian,Disobedience/disrespect,Fails to comply with temporary release conditions,1
Q1,Proved,Category D (Open),Kirkham,Governor,M,30 - 39,e White,a Christian,Unauthorised transactions,Drug related offence,10
Q1,Proved,Category D (Open),Kirkham,Governor,M,30 - 39,e White,a Christian,Unauthorised transactions,Possession of unauthorised articles,6
Q1,Proved,Category D (Open),Kirkham,Governor,M,30 - 39,e White,a Christian,Wilful Damage,Cause damage to any part of a prison,1
Q1,Proved,Category D (Open),Kirkham,Governor,M,30 - 39,e White,i No religion,Disobedience/disrespect,Disobeys any rule or regulation,1
Q1,Proved,Category D (Open),Kirkham,Governor,M,30 - 39,e White,i No religion,Disobedience/disrespect,Fails to comply with temporary release conditions,2
Q1,Proved,Category D (Open),Kirkham,Governor,M,30 - 39,e White,i No religion,Other offences, Endangers health/safety of any person,1
Q1,Proved,Category D (Open),Kirkham,Governor,M,30 - 39,e White,i No religion,Unauthorised transactions,Drug related offence,4
Q1,Proved,Category D (Open),Kirkham,Governor,M,30 - 39,e White,i No religion,Unauthorised transactions,Possession of unauthorised articles,11
Q1,Proved,Category D (Open),Kirkham,Governor,M,40 - 49,a Asian or Asian British,b Muslim,Unauthorised transactions,Drug related offence,1
Q1,Proved,Category D (Open),Kirkham,Governor,M,40 - 49,b Black/ African/ Caribbean/ Black British,b Muslim,Unauthorised transactions,Drug related offence,1
Q1,Proved,Category D (Open),Kirkham,Governor,M,40 - 49,e White,a Christian,Disobedience/disrespect,Disobeys any rule or regulation,1
Q1,Proved,Category D (Open),Kirkham,Governor,M,40 - 49,e White,a Christian,Disobedience/disrespect,Fails to comply with temporary release conditions,1
Q1,Proved,Category D (Open),Kirkham,Governor,M,40 - 49,e White,a Christian,Unauthorised transactions,Drug related offence,7
Q1,Proved,Category D (Open),Kirkham,Governor,M,40 - 49,e White,a Christian,Unauthorised transactions,Possession of unauthorised articles,6
Q1,Proved,Category D (Open),Kirkham,Governor,M,40 - 49,e White,b Muslim,Unauthorised transactions,Possession of unauthorised articles,3
Q1,Proved,Category D (Open),Kirkham,Governor,M,40 - 49,e White,e Buddhist,Disobedience/disrespect,Disobeys any rule or regulation,1
Q1,Proved,Category D (Open),Kirkham,Governor,M,40 - 49,e White,i No religion,Unauthorised transactions,Possession of unauthorised articles,3
Q1,Proved,Category D (Open),Kirkham,Governor,M,50 - 59,a Asian or Asian British,b Muslim,Disobedience/disrespect,Fails to comply with temporary release conditions,1
Q1,Proved,Category D (Open),Kirkham,Governor,M,50 - 59,b Black/ African/ Caribbean/ Black British,a Christian,Unauthorised transactions,Drug related offence,1
Q1,Proved,Category D (Open),Kirkham,Governor,M,50 - 59,d Other ethnic group,b Muslim,Unauthorised transactions,Possession of unauthorised articles,1
Q1,Proved,Category D (Open),Kirkham,Governor,M,50 - 59,e White,a Christian,Disobedience/disrespect,Disobeys any rule or regulation,1
Q1,Proved,Category D (Open),Kirkham,Governor,M,50 - 59,e White,a Christian,Unauthorised transactions,Drug related offence,1
Q1,Proved,Category D (Open),Kirkham,Governor,M,50 - 59,e White,a Christian,Unauthorised transactions,Possession of unauthorised articles,6
Q1,Proved,Category D (Open),Kirkham,Governor,M,50 - 59,e White,i No religion,Disobedience/disrespect,Disobeys any rule or regulation,1
Q1,Proved,Category D (Open),Kirkham,Governor,M,60 - 69,e White,a Christian,Unauthorised transactions,Possession of unauthorised articles,1
Q1,Proved,Category D (Open),Kirkham,Independent adjudicator,M,30 - 39,e White,a Christian,Unauthorised transactions,Drug related offence,3
Q1,Proved,Category D (Open),Kirkham,Independent adjudicator,M,30 - 39,e White,i No religion,Unauthorised transactions,Possession of unauthorised articles,1
Q1,Proved,Category D (Open),Kirkham,Missing,M,25 - 29,b Black/ African/ Caribbean/ Black British,b Muslim,Unauthorised transactions,Possession of unauthorised articles,1
Q1,Proved,Category D (Open),Kirklevington Grange,Governor,M,21 - 24,e White,i No religion,Disobedience/disrespect,Fails to comply with temporary release conditions,2
Q1,Proved,Category D (Open),Kirklevington Grange,Governor,M,25 - 29,c Mixed/ Multiple ethnic groups,a Christian,Other offences,Denies access,1
Q1,Proved,Category D (Open),Kirklevington Grange,Governor,M,25 - 29,e White,i No religion,Disobedience/disrespect,Fails to comply with temporary release conditions,2
Q1,Proved,Category D (Open),Kirklevington Grange,Governor,M,25 - 29,e White,i No religion,Unauthorised transactions,Drug related offence,1
Q1,Proved,Category D (Open),Kirklevington Grange,Governor,M,25 - 29,e White,i No religion,Unauthorised transactions,Possession of unauthorised articles,2
Q1,Proved,Category D (Open),Kirklevington Grange,Governor,M,30 - 39,e White,a Christian,Disobedience/disrespect,Disobeys any rule or regulation,1
Q1,Proved,Category D (Open),Kirklevington Grange,Governor,M,30 - 39,e White,a Christian,Unauthorised transactions,Drug related offence,2
Q1,Proved,Category D (Open),Kirklevington Grange,Governor,M,30 - 39,e White,a Christian,Unauthorised transactions,Possession of unauthorised articles,3
Q1,Proved,Category D (Open),Kirklevington Grange,Governor,M,30 - 39,e White,i No religion,Disobedience/disrespect,Fails to comply with temporary release conditions,1
